pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,usage_information,classify,price
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,4.300.000 đ
Asus,A series,Mới,Còn bảo hành,15 - 16.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Việt Nam,In trên bao bì,laptop,13.800.000 đ
Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,23.900.000 đ
Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Intel Core i5,8 GB,,512 GB,Nước khác,In trên bao bì,laptop,11.900.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,,Onboard,,Đang cập nhật,In trên bao bì,laptop,3.650.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,16 GB,,,Đang cập nhật,In trên bao bì,laptop,21.490.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,8 GB,,,Đang cập nhật,In trên bao bì,laptop,15.000.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,1 TB,Đang cập nhật,In trên bao bì,laptop,2.550.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,1.600.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,14.000.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,7.990.000 đ
HP,Envy,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Đang cập nhật,In trên bao bì,laptop,13.990.000 đ
Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,1.999.999 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,10.500.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Đang cập nhật,In trên bao bì,laptop,10.500.000 đ
Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,1.800.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,9.500.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,8.300.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,500 GB,Nhật Bản,In trên bao bì,laptop,18.000.000 đ
Lenovo,ThinkPad,Mới,Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,3.400.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Khác,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,15.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,5.300.000 đ
Microsoft,Surface Pro 3,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i7,8 GB,Khác,256 GB,Nước khác,In trên bao bì,laptop,4.900.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),4-6 tháng,,,8 GB,,256 GB,Đang cập nhật,In trên bao bì,laptop,12.500.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,4.600.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,5.600.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,4 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,2.400.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Trung Quốc,In trên bao bì,laptop,5.400.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,6 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,1.750.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,1 TB,Đang cập nhật,In trên bao bì,laptop,14.700.000 đ
Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Nhật Bản,In trên bao bì,laptop,10.500.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,laptop,3.500.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,6.000.000 đ
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,7.500.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,15.500.000 đ
Dell,Latitude,Mới,3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,250 GB,Mỹ,In trên bao bì,laptop,4.600.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),7-12 tháng,,Intel Core i7,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,15.900.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Việt Nam,In trên bao bì,laptop,2.200.000 đ
Dell,Vostro,Mới,3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,5.300.000 đ
Acer,Aspire,Đã sử dụng (qua sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i3,6 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,2.200.000 đ
Asus,A series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,4.500.000 đ
Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,17.500.000 đ
HP,ZBook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Xeon,32 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,19.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,8 GB,,512 GB,Mỹ,In trên bao bì,laptop,4.250.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,17 - 18.9 inch,Intel Core i7,32 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,14.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,,256 GB,Mỹ,In trên bao bì,laptop,8.888.888 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,laptop,5.000.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Ryzen 5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,7.000.000 đ
Dell,Alienware,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i7,32 GB,Khác,1 TB,Mỹ,In trên bao bì,laptop,16.000.000 đ
Asus,B series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Celeron,2 GB,Onboard,128 GB,Việt Nam,In trên bao bì,laptop,2.200.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,4 GB,,128 GB,Nhật Bản,In trên bao bì,laptop,2.700.000 đ
Asus,A series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,laptop,2.600.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.500.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,13.500.000 đ
Dell,Inspiron,Đã sử dụng (qua sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,9.000.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,laptop,3.800.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.000.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,laptop,6.300.000 đ
Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Ryzen 5,32 GB,AMD,512 GB,Đang cập nhật,In trên bao bì,laptop,12.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,3.900.000 đ
Lenovo,ThinkPad,Mới,4-6 tháng,13 - 14.9 inch,Intel Core i7,32 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,24.500.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,4.000.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Việt Nam,In trên bao bì,laptop,1.500.000 đ
Samsung,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,8 GB,Khác,128 GB,Việt Nam,In trên bao bì,laptop,5.000.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,1 TB,Mỹ,In trên bao bì,laptop,11.490.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,6.900.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,12.700.000 đ
HP,ZBook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,5.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),7-12 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,8.500.000 đ
Apple,MacBook Pro M1,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,33.990.000 đ
Apple,MacBook Pro M1,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Khác,8 GB,,256 GB,Đang cập nhật,In trên bao bì,laptop,18.400.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,6.200.000 đ
Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Nhật Bản,In trên bao bì,laptop,10.200.000 đ
HP,Compaq,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,640 GB,Việt Nam,In trên bao bì,laptop,1.250.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,1.400.000 đ
Dell,Vostro,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,Intel Core i5,4 GB,,< 128 GB,Đang cập nhật,In trên bao bì,laptop,1.650.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,128 GB,Việt Nam,In trên bao bì,laptop,3.000.000 đ
Asus,Dòng Khác,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,Intel Core i3,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,laptop,1.000.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Xeon,16 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,laptop,7.700.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,4.950.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,,Đang cập nhật,In trên bao bì,laptop,4.700.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,16.800.000 đ
Asus,S Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,1.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.900.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,2.400.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,8.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,7.890.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i5,,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,3.800.000 đ
Lenovo,ThinkBook,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,13.800.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,11.999.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,3.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,4 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,laptop,1.100.000 đ
Asus,ASUSPRO,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Ryzen 7,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,16.999.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,4 GB,Khác,512 GB,Đang cập nhật,In trên bao bì,laptop,1.500.000 đ
HP,Envy,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,750 GB,Đang cập nhật,In trên bao bì,laptop,3.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,7.900.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,laptop,7.800.000 đ
Dell,Dòng Khác,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,1.000.000 đ
Dell,Vostro,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Khác,512 GB,Việt Nam,In trên bao bì,laptop,8.900.000 đ
Dell,XPS,Đã sử dụng (qua sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,32 GB,NVIDIA,1 TB,Mỹ,In trên bao bì,laptop,17.000.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Ryzen 7,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,17.999.000 đ
Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),>12 tháng,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,13.900.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,17 - 18.9 inch,Intel Xeon,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,15.700.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Đang cập nhật,In trên bao bì,laptop,999.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,16 GB,Onboard,512 GB,Đang cập nhật,In trên bao bì,laptop,12.500.000 đ
Acer,Nitro 5,Mới,Bảo hành hãng,,Ryzen 5,16 GB,NVIDIA,512 GB,Trung Quốc,In trên bao bì,laptop,12.800.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,laptop,11.500.000 đ
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,6.999.000 đ
Toshiba,Dòng Khác,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,3.500.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,17 - 18.9 inch,Intel Core i7,8 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,laptop,4.800.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,AMD,4 GB,Onboard,1 TB,Đang cập nhật,In trên bao bì,laptop,3.000.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,1.000.000 đ
Asus,Dòng Khác,Mới,1 tháng,13 - 14.9 inch,Intel Core i3,4 GB,Khác,< 128 GB,Nước khác,In trên bao bì,laptop,1.290.000 đ
Sony,S Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,5.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,3.300.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),3 tháng,17 - 18.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.200.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,,8 GB,,256 GB,Việt Nam,In trên bao bì,laptop,13.500.000 đ
Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,11.500.000 đ
Dell,Precision,Mới,3 tháng,15 - 16.9 inch,Intel Xeon,16 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,9.800.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,3.490.000 đ
Asus,ProArt Studiobook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,43.800.000 đ
Microsoft,Surface Pro 4,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Mỹ,In trên bao bì,laptop,5.000.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,3.700.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Mỹ,In trên bao bì,laptop,13.800.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Ryzen 5,8 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,laptop,7.900.000 đ
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),>12 tháng,15 - 16.9 inch,Ryzen 9,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,23.000.000 đ
Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,In trên bao bì,laptop,1.250.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,3.500.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,laptop,13.000.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,4.500.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,23.888.888 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i7,4 GB,Khác,128 GB,Mỹ,In trên bao bì,laptop,3.399.999 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Celeron,4 GB,,,Đang cập nhật,In trên bao bì,laptop,1.300.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,4.800.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,In trên bao bì,laptop,2.400.000 đ
Dell,Vostro,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Trung Quốc,In trên bao bì,laptop,3.600.000 đ
HP,Notebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,,,128 GB,Đang cập nhật,In trên bao bì,laptop,3.800.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,,256 GB,Đang cập nhật,In trên bao bì,laptop,2.000.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,4 GB,,128 GB,Mỹ,In trên bao bì,laptop,1.800.000 đ
