pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,usage_information,classify,price
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,4.750.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.300.000 đ
,,Đã sử dụng (chưa sửa chữa),4-6 tháng,19 - 20.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,desktop,3.199.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,16 GB,Onboard,256 GB,Trung Quốc,In trên bao bì,desktop,10.000.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,,Intel Core i3,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,3.000.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Việt Nam,In trên bao bì,desktop,6.200.000 đ
,,Đã sử dụng (qua sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,,,128 GB,Trung Quốc,In trên bao bì,desktop,1.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,8 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,3.390.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Xeon,16 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,5.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,Intel Core i5,8 GB,AMD,128 GB,Đang cập nhật,In trên bao bì,desktop,2.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,1.450.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,500 GB,Việt Nam,In trên bao bì,desktop,7.599.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,16 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,desktop,6.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,6.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,3.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,AMD,500 GB,Đang cập nhật,In trên bao bì,desktop,8.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Pentium,16 GB,NVIDIA,> 1 TB,Việt Nam,In trên bao bì,desktop,9.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,12.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,7.150.000 đ
,,Mới,Bảo hành hãng,,,2 GB,,,Đang cập nhật,In trên bao bì,desktop,6.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Pentium,4 GB,Khác,128 GB,Việt Nam,In trên bao bì,desktop,600.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Khác,8 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,,Intel Core i3,8 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,5.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,32 GB,NVIDIA,500 GB,Việt Nam,In trên bao bì,desktop,24.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,6.550.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,2.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i3,16 GB,NVIDIA,< 128 GB,Việt Nam,In trên bao bì,desktop,259.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,5.990.000 đ
,,Mới,Còn bảo hành,Không bán kèm màn hình,,32 GB,NVIDIA,,Việt Nam,In trên bao bì,desktop,9.900.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,desktop,9.800.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (qua sửa chữa),Hết bảo hành,,Intel Core i5,,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,1.950.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i7,32 GB,Onboard,1 TB,Đang cập nhật,In trên bao bì,desktop,17.500.000 đ
,,Đã sử dụng (qua sửa chữa),2 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Khác,250 GB,Việt Nam,In trên bao bì,desktop,4.300.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,1.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,,,Đang cập nhật,In trên bao bì,desktop,2.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,16 GB,,256 GB,Đang cập nhật,In trên bao bì,desktop,11.000.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,250 GB,Việt Nam,In trên bao bì,desktop,6.500.000 đ
,,Mới,3 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,AMD,256 GB,Việt Nam,In trên bao bì,desktop,4.490.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Khác,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,2.800.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,16 GB,,128 GB,Nước khác,In trên bao bì,desktop,5.000.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,,Intel Core i5,16 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,desktop,6.050.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,250 GB,Việt Nam,In trên bao bì,desktop,750.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,Khác,128 GB,Nước khác,In trên bao bì,desktop,5.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,32 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,15.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,9.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,4.950.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,4.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,3.000.000 đ
,,Mới,Bảo hành hãng,,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,5.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i7,16 GB,NVIDIA,500 GB,Nước khác,In trên bao bì,desktop,9.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,Khác,256 GB,Đang cập nhật,In trên bao bì,desktop,15.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,AMD,512 GB,Đang cập nhật,In trên bao bì,desktop,9.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Pentium,8 GB,Onboard,128 GB,Việt Nam,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,12.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,,Intel Xeon,32 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,4.700.000 đ
,,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,desktop,23.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Pentium,8 GB,,128 GB,Nước khác,In trên bao bì,desktop,1.800.000 đ
,,Đã sử dụng (qua sửa chữa),Bảo hành hãng,19 - 20.9 inch,Intel Atom,< 1 GB,Khác,< 128 GB,Đang cập nhật,In trên bao bì,desktop,200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,Khác,128 GB,Trung Quốc,In trên bao bì,desktop,8.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Trung Quốc,In trên bao bì,desktop,3.500.000 đ
,,Mới,3 tháng,>= 21 inch,Intel Core i5,8 GB,Khác,256 GB,Việt Nam,In trên bao bì,desktop,6.500.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,,AMD,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,1.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Ryzen 5,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,10.000.000 đ
,,Mới,1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.600.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,< 128 GB,Nhật Bản,In trên bao bì,desktop,2.800.000 đ
,,Đã sử dụng (chưa sửa chữa),4-6 tháng,,Intel Xeon,> 32GB,NVIDIA,1 TB,Trung Quốc,In trên bao bì,desktop,21.000.000 đ
,,Mới,Còn bảo hành,>= 21 inch,,8 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,8.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,Onboard,250 GB,Đang cập nhật,In trên bao bì,desktop,3.000.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Core i3,16 GB,NVIDIA,320 GB,Việt Nam,In trên bao bì,desktop,10.950.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Xeon,32 GB,AMD,500 GB,Việt Nam,In trên bao bì,desktop,9.800.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Ryzen 7,32 GB,NVIDIA,1 TB,Việt Nam,In trên bao bì,desktop,7.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,16 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,9.000.000 đ
,,Mới,Còn bảo hành,,Khác,,,,Trung Quốc,In trên bao bì,desktop,99.000 đ
,,Mới,Hết bảo hành,>= 21 inch,Intel Core i7,32 GB,Khác,320 GB,Việt Nam,In trên bao bì,desktop,23.000.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Xeon,> 32GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,12.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,500 GB,Việt Nam,In trên bao bì,desktop,7.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,500 GB,Việt Nam,In trên bao bì,desktop,5.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Celeron,4 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,1.100.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Xeon,8 GB,NVIDIA,256 GB,Hàn Quốc,In trên bao bì,desktop,5.450.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Core i5,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,desktop,1.400.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Khác,8 GB,Khác,< 128 GB,Việt Nam,In trên bao bì,desktop,3.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,16 GB,AMD,250 GB,Đang cập nhật,In trên bao bì,desktop,7.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.100.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,4.700.000 đ
,,Mới,Còn bảo hành,,Intel Core i7,,,,Việt Nam,In trên bao bì,desktop,5.200.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,1.500.000 đ
,,Mới,>12 tháng,Không bán kèm màn hình,AMD,> 32GB,AMD,> 1 TB,Nước khác,In trên bao bì,desktop,16.800.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,NVIDIA,750 GB,Việt Nam,In trên bao bì,desktop,2.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i3,8 GB,AMD,250 GB,Đang cập nhật,In trên bao bì,desktop,8.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,,,,Mỹ,In trên bao bì,desktop,7.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.100.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Khác,2 GB,Khác,250 GB,Nước khác,In trên bao bì,desktop,490.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Khác,16 GB,,512 GB,Đang cập nhật,In trên bao bì,desktop,20.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,1 TB,Đang cập nhật,In trên bao bì,desktop,5.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Celeron,4 GB,,500 GB,Đài Loan,In trên bao bì,desktop,1.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Pentium,8 GB,,250 GB,Mỹ,In trên bao bì,desktop,2.650.000 đ
,,Mới,7-12 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,4.150.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,8.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,8 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,2.250.000 đ
,,Mới,Bảo hành hãng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,6.300.000 đ
,,Mới,3 tháng,,Intel Core i5,8 GB,Khác,256 GB,Việt Nam,In trên bao bì,desktop,5.900.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.600.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Ryzen 7,16 GB,NVIDIA,250 GB,Nước khác,In trên bao bì,desktop,13.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,desktop,4.200.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,5.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,8.329.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,32 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,desktop,13.000.000 đ
,,Đã sử dụng (chưa sửa chữa),7-12 tháng,>= 21 inch,Intel Core i5,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,16.800.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,1.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,250 GB,Mỹ,In trên bao bì,desktop,3.000.000 đ
,,Mới,Bảo hành hãng,Không bán kèm màn hình,Intel Core i7,4 GB,,256 GB,Đài Loan,In trên bao bì,desktop,30.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,250 GB,Ấn Độ,In trên bao bì,desktop,9.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,4 GB,Khác,1 TB,Việt Nam,In trên bao bì,desktop,11.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,16 GB,Khác,500 GB,Đang cập nhật,In trên bao bì,desktop,9.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,6.899.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,11.000.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Core i7,16 GB,NVIDIA,> 1 TB,Đang cập nhật,In trên bao bì,desktop,20.900.000 đ
,,Mới,Bảo hành hãng,15 - 16.9 inch,Intel Core i5,8 GB,Khác,256 GB,Đang cập nhật,In trên bao bì,desktop,32.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i3,4 GB,,250 GB,Đang cập nhật,In trên bao bì,desktop,600.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,Onboard,< 128 GB,Đang cập nhật,In trên bao bì,desktop,5.900.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.600.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,7.999.999 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,16 GB,AMD,1 TB,Nhật Bản,In trên bao bì,desktop,9.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,1.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,5.999.999 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Xeon,,,,Đang cập nhật,In trên bao bì,desktop,4.999.999 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Xeon,8 GB,NVIDIA,750 GB,Mỹ,In trên bao bì,desktop,3.000.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,3.700.000 đ
,,Đã sử dụng (qua sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,desktop,1.650.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,desktop,2.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i7,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,17.400.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,,Intel Core i5,16 GB,,512 GB,Đang cập nhật,In trên bao bì,desktop,15.700.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Xeon,16 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,7.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,16 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,desktop,2.999.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,,Intel Xeon,,,,Đang cập nhật,In trên bao bì,desktop,7.600.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,,Intel Xeon,> 32GB,,512 GB,Đang cập nhật,In trên bao bì,desktop,11.100.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,,,,,,Đang cập nhật,In trên bao bì,desktop,19.400.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i7,32 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,13.490.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,17 - 18.9 inch,Intel Core i7,16 GB,,256 GB,Mỹ,In trên bao bì,desktop,5.900.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,250 GB,Nước khác,In trên bao bì,desktop,12.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,AMD,,Đang cập nhật,In trên bao bì,desktop,4.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,7.400.000 đ
,,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,21.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,7.299.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.999.999 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i7,32 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,13.500.000 đ
