,pc_brand,pc_model,elt_condition,elt_warranty (tháng),desktop_screen_size (inch),pc_cpu,pc_ram (GB),pc_vga,pc_drive_capacity (GB),elt_origin,classify,price (VND),pc_cpu_label
5318,0,3,1,0,16,8,4.0,2,500,3,1,1100000.0,2
5319,3,36,0,1,14,9,8.0,2,256,1,1,4399999.0,2
5320,7,87,1,0,14,9,8.0,2,512,3,1,9500000.0,2
5321,3,34,0,9,16,10,16.0,2,512,1,1,16300000.0,2
5322,2,85,1,1,16,9,8.0,1,512,5,1,12000000.0,2
5323,0,50,1,3,16,9,16.0,1,512,6,1,18500000.0,2
5324,8,48,0,12,14,8,8.0,2,512,5,1,9000000.0,2
5325,1,42,1,0,14,9,8.0,2,128,3,1,12000000.0,2
5326,3,34,1,0,14,9,4.0,2,120,6,1,1500000.0,2
5327,3,34,1,1,14,9,8.0,2,120,6,1,2000000.0,2
5328,3,95,1,0,14,9,4.0,2,128,2,1,1800000.0,2
5329,7,88,1,0,14,10,4.0,2,128,1,1,5000000.0,2
5330,4,17,1,1,14,9,8.0,2,256,3,1,5890000.0,2
5331,10,10,1,1,12,9,8.0,2,256,3,1,3900000.0,2
5332,2,94,2,0,14,9,4.0,2,256,3,1,2100000.0,2
5333,7,88,1,1,14,9,8.0,2,256,3,1,5500000.0,2
5334,3,34,1,0,14,6,2.0,2,320,2,1,1000000.0,2
5335,8,25,1,5,14,9,8.0,2,256,3,1,8500000.0,2
5336,2,94,1,0,14,8,2.0,2,256,3,1,1100000.0,2
5337,3,34,2,0,14,8,2.0,2,256,3,1,600000.0,2
5338,7,88,1,0,14,9,6.0,2,500,3,1,1700000.0,2
5339,1,42,1,3,14,9,8.0,2,512,1,1,12900000.0,2
5340,5,15,1,0,14,9,8.0,2,128,2,1,3650000.0,2
5341,4,17,1,1,14,9,4.0,2,500,3,1,2600000.0,2
5342,1,42,1,1,14,9,8.0,2,256,2,1,6300000.0,2
5343,1,47,1,0,14,10,16.0,2,512,1,1,16000000.0,2
5344,3,36,1,0,14,9,8.0,2,256,3,1,6100000.0,2
5345,2,23,1,3,16,18,16.0,1,512,6,1,11900000.0,0
5346,3,36,1,1,14,9,4.0,2,500,3,1,2650000.0,2
5347,3,36,1,0,12,9,8.0,2,256,3,1,2300000.0,2
5348,3,36,1,3,12,9,8.0,2,256,1,1,5000000.0,2
5349,3,36,1,3,14,10,16.0,2,512,1,1,11999999.0,2
5350,1,40,1,0,14,1,8.0,2,256,6,1,12300000.0,1
5351,3,57,1,3,16,10,16.0,1,512,3,1,12490000.0,2
5352,7,33,1,3,16,9,8.0,2,512,1,1,10590000.0,2
5353,4,55,1,3,16,9,8.0,2,512,6,1,9000000.0,2
5354,4,17,1,0,12,9,8.0,2,256,2,1,2800000.0,2
5355,3,34,0,0,14,8,8.0,2,256,1,1,5900000.0,2
5356,4,68,1,0,14,9,8.0,2,256,3,1,1200000.0,2
5357,14,66,1,1,14,9,8.0,2,256,3,1,2590000.0,2
5358,4,51,0,3,18,10,16.0,2,512,1,1,10990000.0,2
5359,3,36,1,5,14,10,16.0,2,256,1,1,15900000.0,2
5360,5,15,1,1,14,9,4.0,0,128,3,1,3900000.0,2
5361,3,34,1,0,14,9,8.0,2,128,2,1,3800000.0,2
5362,3,36,1,0,14,10,16.0,2,256,3,1,10990000.0,2
5363,3,36,1,0,14,9,8.0,2,256,3,1,3700000.0,2
5364,7,88,1,1,14,9,8.0,2,256,3,1,3700000.0,2
5365,1,40,1,5,14,1,8.0,2,256,6,1,13986000.0,1
5366,1,42,1,0,14,9,8.0,2,128,3,1,5900000.0,2
5367,9,70,1,0,14,10,16.0,2,512,2,1,5900000.0,2
5368,3,36,1,0,20,8,4.0,1,120,3,1,3200000.0,2
5369,4,17,0,1,14,9,8.0,2,256,1,1,4500000.0,2
5370,12,30,1,0,14,10,8.0,2,512,3,1,15990000.0,2
5371,4,18,1,0,16,10,16.0,2,1000,3,1,3250000.0,2
5372,7,88,1,1,14,10,32.0,2,512,3,1,16999999.0,2
5373,4,55,1,0,14,8,4.0,2,500,3,1,2800000.0,2
5374,3,34,1,0,14,10,16.0,2,512,3,1,16500000.0,2
5375,8,27,1,0,14,10,16.0,1,512,3,1,10500000.0,2
5376,14,56,1,1,14,9,8.0,2,256,2,1,3390000.0,2
5377,3,36,1,0,16,9,4.0,2,500,3,1,1999999.0,2
5378,5,15,1,1,14,9,8.0,2,256,3,1,700000.0,2
5379,7,88,1,0,14,9,4.0,2,128,3,1,1300000.0,2
5380,3,57,1,0,16,10,8.0,1,128,3,1,4000000.0,2
5381,7,88,1,1,14,17,8.0,0,256,3,1,7800000.0,0
5382,1,40,1,1,14,9,8.0,2,256,6,1,15900000.0,2
5383,4,55,1,0,16,9,8.0,2,128,1,1,4600000.0,2
5384,13,92,1,0,14,9,8.0,2,256,2,1,3200000.0,2
5385,3,97,1,1,14,9,8.0,2,512,3,1,19990000.0,2
5386,3,36,1,3,14,9,8.0,2,256,1,1,3900000.0,2
5387,0,3,1,0,16,9,8.0,1,256,6,1,5800000.0,2
5388,3,36,1,0,14,6,2.0,2,320,3,1,1050000.0,2
5389,2,94,1,0,14,9,8.0,2,256,3,1,6500000.0,2
5390,0,3,0,12,10,8,6.0,2,256,0,1,2200000.0,2
5391,3,36,1,1,12,9,8.0,2,128,2,1,4150000.0,2
5392,3,36,1,0,12,9,8.0,2,256,3,1,3600000.0,2
5393,4,17,1,1,12,10,8.0,2,256,3,1,4000000.0,2
5394,3,36,0,3,12,9,8.0,2,256,3,1,4280000.0,2
5395,7,88,1,3,14,9,16.0,2,512,3,1,11490000.0,2
5396,4,60,1,1,16,9,8.0,2,256,2,1,5300000.0,2
5397,3,57,1,0,14,10,8.0,2,256,1,1,7000000.0,2
5398,3,34,1,1,16,8,4.0,2,120,6,1,2200000.0,2
5399,4,17,1,3,14,10,8.0,2,256,1,1,7600000.0,2
5400,1,38,2,1,16,10,8.0,2,256,1,1,6800000.0,2
5401,4,93,0,12,16,17,8.0,1,512,6,1,16300000.0,0
5402,3,36,1,1,14,9,8.0,2,256,5,1,4599000.0,2
5403,4,53,1,3,16,10,16.0,1,256,2,1,8500000.0,2
5404,0,3,1,0,14,0,4.0,0,250,7,1,1500000.0,0
5405,4,17,1,0,16,5,4.0,2,500,1,1,1300000.0,2
5406,4,17,1,0,12,9,8.0,2,640,3,1,2000000.0,2
5407,4,17,1,1,16,9,8.0,2,120,6,1,5300000.0,2
5408,1,42,1,5,14,10,16.0,2,256,3,1,12500000.0,2
5409,1,47,1,0,14,9,16.0,2,512,3,1,15990000.0,2
5410,2,89,1,0,16,8,4.0,0,500,3,1,4500000.0,2
5411,4,60,1,0,16,8,8.0,2,250,3,1,2950000.0,2
5412,0,50,1,3,16,9,16.0,1,512,3,1,15500000.0,2
5413,1,43,1,12,14,1,16.0,2,1000,3,1,27000000.0,1
5414,2,96,1,0,16,9,4.0,1,128,3,1,3500000.0,2
5415,2,94,1,0,14,9,4.0,2,256,3,1,7990000.0,2
5416,3,36,1,3,14,8,8.0,2,128,3,1,4200000.0,2
5417,3,95,1,0,16,9,8.0,2,250,3,1,3800000.0,2
5418,4,60,1,1,16,9,8.0,2,256,3,1,5790000.0,2
5419,1,42,1,0,14,9,8.0,2,256,1,1,3000000.0,2
5420,4,17,1,3,14,9,8.0,2,256,2,1,6500000.0,2
5421,3,57,1,3,16,10,16.0,1,256,1,1,9200000.0,2
5422,3,36,1,0,14,8,4.0,1,128,3,1,3190000.0,2
5423,1,40,0,1,14,1,8.0,2,256,6,1,15800000.0,1
5424,3,36,1,5,14,9,16.0,2,512,1,1,11000000.0,2
5425,4,17,1,3,14,9,8.0,2,256,3,1,6700000.0,2
5426,2,1,1,1,16,9,8.0,1,128,6,1,3500000.0,2
5427,7,88,1,3,14,9,8.0,2,256,1,1,5500000.0,2
5428,9,73,1,0,16,10,16.0,2,1000,6,1,11500000.0,2
5429,3,36,2,0,14,9,8.0,1,120,3,1,1900000.0,2
5430,2,94,1,0,14,9,8.0,2,128,5,1,4500000.0,2
5431,7,98,1,0,16,9,8.0,2,512,1,1,8499000.0,2
5432,3,36,1,3,14,9,16.0,2,256,3,1,6850000.0,2
5433,1,41,0,1,14,2,16.0,2,256,6,1,27200000.0,1
5434,1,39,1,0,14,9,4.0,2,128,3,1,4500000.0,2
5435,4,18,1,3,16,17,16.0,0,512,3,1,9990000.0,0
5436,0,50,0,3,16,10,8.0,1,512,6,1,15999999.0,2
5437,1,42,1,0,16,10,16.0,0,750,3,1,5250000.0,2
5438,3,36,1,0,14,9,8.0,2,256,1,1,6000000.0,2
5439,9,81,1,0,14,9,8.0,2,256,3,1,20500000.0,2
5440,0,3,0,9,16,9,8.0,2,256,5,1,9800000.0,2
5441,7,33,1,0,14,8,2.0,0,320,1,1,560000.0,2
5442,13,92,1,0,16,8,2.0,1,500,3,1,799900.0,2
5443,7,88,1,0,16,8,4.0,2,128,3,1,2000000.0,2
5444,4,17,1,5,12,10,4.0,2,120,3,1,5000000.0,2
5445,1,47,1,1,14,9,16.0,2,256,3,1,12888000.0,2
5446,2,94,1,5,16,8,4.0,2,256,6,1,6500000.0,2
5447,3,34,1,0,14,9,16.0,2,256,1,1,2690000.0,2
5448,1,39,1,0,14,9,8.0,2,256,1,1,6499000.0,2
5449,2,94,1,3,16,9,8.0,1,256,3,1,6800000.0,2
5450,5,15,1,0,14,9,4.0,2,256,3,1,3900000.0,2
5451,8,25,1,3,16,9,16.0,1,512,7,1,13500000.0,2
5452,1,43,1,9,16,1,32.0,2,512,6,1,42500000.0,1
5453,3,36,2,3,14,9,8.0,2,256,3,1,5900000.0,2
5454,0,50,1,9,16,17,8.0,1,512,7,1,21900000.0,0
5455,4,55,1,0,16,8,4.0,2,500,6,1,1500000.0,2
5456,2,94,1,1,16,8,16.0,0,640,3,1,2000000.0,2
5457,1,43,0,1,16,1,64.0,2,256,6,1,72500000.0,1
5458,3,36,0,0,14,9,8.0,2,256,1,1,11500000.0,2
5459,3,2,1,3,16,10,16.0,1,256,2,1,10800000.0,2
5460,3,95,1,1,14,9,8.0,2,256,3,1,2900000.0,2
5461,0,3,1,3,14,8,6.0,0,500,3,1,4500000.0,2
5462,3,2,1,0,14,9,8.0,1,256,1,1,14900000.0,2
5463,4,17,1,1,16,8,8.0,2,256,3,1,6300000.0,2
5464,4,17,1,0,14,10,8.0,2,256,3,1,3200000.0,2
5465,2,96,1,1,16,5,4.0,2,128,3,1,2500000.0,2
5466,3,57,0,3,16,10,16.0,1,512,1,1,14900000.0,2
5467,5,15,1,0,16,10,4.0,2,256,3,1,4700000.0,2
5468,1,39,1,1,14,9,4.0,2,128,3,1,7000000.0,2
5469,14,66,1,9,14,11,4.0,2,256,8,1,2000000.0,2
5470,5,15,1,0,14,9,8.0,1,256,3,1,5700000.0,2
5471,1,40,1,5,14,1,8.0,2,256,6,1,15800000.0,1
5472,4,17,1,0,12,9,8.0,2,256,2,1,5100000.0,2
5473,3,97,1,0,16,10,16.0,1,512,1,1,18000000.0,2
5474,2,94,1,1,14,8,4.0,2,256,3,1,5000000.0,2
5475,4,60,1,0,14,9,8.0,2,500,2,1,5500000.0,2
5476,3,95,1,3,16,9,8.0,1,512,6,1,8500000.0,2
5477,1,39,1,1,14,9,16.0,0,512,1,1,13800000.0,2
5478,2,94,1,1,16,18,8.0,1,512,3,1,8500000.0,0
5479,4,17,1,0,14,10,8.0,2,256,3,1,7000000.0,2
5480,3,34,1,1,14,9,4.0,2,128,6,1,1850000.0,2
5481,2,85,1,1,16,9,8.0,1,512,3,1,13200000.0,2
5482,7,88,0,0,16,18,8.0,1,512,3,1,19900000.0,0
5483,9,71,1,0,14,9,8.0,2,256,1,1,5999000.0,2
5484,9,74,1,0,10,12,8.0,2,128,1,1,3199000.0,2
5485,1,41,1,0,14,2,8.0,2,256,6,1,22000000.0,1
5486,3,34,1,0,14,10,8.0,1,640,3,1,8800000.0,2
5487,3,57,1,0,16,11,16.0,1,700,3,1,20990000.0,2
5488,3,36,1,5,16,10,16.0,1,512,1,1,8500000.0,2
5489,1,47,1,0,14,10,16.0,2,512,3,1,17500000.0,2
5490,1,42,1,0,16,9,16.0,2,256,3,1,13000000.0,2
5491,0,3,1,5,14,8,2.0,0,500,7,1,1650000.0,2
5492,3,36,1,0,14,9,8.0,2,120,3,1,3200000.0,2
5493,3,36,1,3,14,9,4.0,2,128,1,1,2200000.0,2
5494,3,97,1,0,14,10,16.0,2,250,3,1,8999999.0,2
5495,4,55,1,0,16,9,4.0,2,256,6,1,8000000.0,2
5496,0,50,1,0,16,9,8.0,1,512,3,1,14500000.0,2
5497,13,92,1,0,14,9,4.0,2,500,3,1,1400000.0,2
5498,0,3,1,0,16,5,8.0,2,256,3,1,2190000.0,2
5499,4,68,0,3,14,10,16.0,2,512,1,1,24900000.0,2
5500,4,55,1,3,14,12,4.0,2,256,7,1,3300000.0,2
5501,9,73,1,0,14,9,8.0,2,256,2,1,7900000.0,2
5502,2,96,1,3,14,5,4.0,2,128,5,1,2500000.0,2
5503,4,17,1,1,14,9,8.0,2,256,2,1,5000000.0,2
5504,2,94,1,0,14,8,8.0,1,256,3,1,4500000.0,2
5505,2,94,1,0,14,5,4.0,2,128,3,1,1650000.0,2
5506,1,39,1,0,14,9,4.0,2,256,3,1,5500000.0,2
5507,1,39,1,0,14,9,8.0,2,256,3,1,5900000.0,2
5508,7,33,0,12,14,9,8.0,2,512,3,1,6500000.0,2
5509,9,72,1,1,14,10,8.0,1,256,1,1,6500000.0,2
5510,3,34,1,0,16,9,4.0,1,128,6,1,1900000.0,2
5511,4,17,1,1,14,10,16.0,2,512,6,1,12900000.0,2
5512,3,97,1,0,14,10,16.0,2,512,3,1,1050000.0,2
5513,3,36,1,3,16,0,8.0,0,256,3,1,4400000.0,0
5514,2,85,1,0,14,9,16.0,2,512,3,1,12000000.0,2
5515,1,41,1,9,14,2,8.0,2,256,6,1,22500000.0,1
5516,3,95,1,0,16,9,8.0,2,250,3,1,4300000.0,2
5517,1,42,1,0,14,9,4.0,2,320,3,1,2700000.0,2
5518,4,17,1,0,14,9,8.0,2,256,3,1,4300000.0,2
5519,4,17,1,0,21,5,4.0,2,120,3,1,2300000.0,2
5520,2,96,1,0,16,8,8.0,1,500,6,1,3000000.0,2
5521,3,36,1,0,16,10,4.0,2,250,3,1,1450000.0,2
5522,3,36,1,1,12,9,8.0,2,128,2,1,3990000.0,2
5523,3,95,1,0,16,17,16.0,0,512,3,1,9800000.0,0
5524,8,25,1,1,16,9,8.0,1,512,6,1,9500000.0,2
5525,1,42,1,0,14,9,8.0,2,128,3,1,10500000.0,2
5526,3,36,0,1,16,10,16.0,2,1000,1,1,25000000.0,2
5527,3,36,1,0,14,10,16.0,2,256,3,1,17000000.0,2
5528,1,47,1,0,16,10,16.0,2,1000,1,1,10000000.0,2
5529,3,57,1,1,16,10,32.0,1,1000,1,1,24500000.0,2
5530,3,36,1,0,12,9,8.0,2,128,3,1,3800000.0,2
5531,1,40,1,1,14,1,16.0,2,1000,3,1,24000000.0,1
5532,3,36,1,9,14,9,16.0,2,512,1,1,10500000.0,2
5533,10,10,1,3,12,9,8.0,2,256,3,1,3700000.0,2
5534,3,34,1,0,16,9,4.0,2,500,3,1,1850000.0,2
5535,3,58,1,0,16,9,8.0,1,480,1,1,2800000.0,2
5536,3,57,1,0,16,10,16.0,1,250,1,1,10500000.0,2
5537,2,100,1,1,14,17,8.0,1,256,1,1,8300000.0,0
5538,0,3,1,0,16,9,16.0,1,1000,3,1,8900000.0,2
5539,4,55,1,0,16,9,8.0,2,128,6,1,5000000.0,2
5540,3,36,1,3,14,9,8.0,2,256,1,1,7500000.0,2
5541,3,34,1,3,14,10,16.0,2,512,2,1,10500000.0,2
5542,2,94,2,0,14,8,4.0,2,500,3,1,2800000.0,2
5543,3,36,1,3,14,9,8.0,2,256,6,1,6700000.0,2
5544,7,88,1,1,12,9,8.0,2,256,2,1,2900000.0,2
5545,4,60,1,0,14,8,6.0,2,500,3,1,1100000.0,2
5546,3,36,1,1,14,9,8.0,2,256,5,1,5900000.0,2
5547,7,88,1,1,14,9,8.0,2,128,3,1,3800000.0,2
5548,3,57,1,1,18,10,32.0,1,1000,1,1,22000000.0,2
5549,4,60,1,1,14,9,8.0,2,128,3,1,2600000.0,2
5550,7,88,1,1,12,9,8.0,2,128,3,1,3499000.0,2
5551,1,39,1,1,14,9,8.0,2,256,3,1,3199000.0,2
5552,7,88,1,0,14,10,16.0,2,256,3,1,8200000.0,2
5553,3,36,1,1,14,9,8.0,2,256,1,1,6900000.0,2
5554,9,70,1,1,14,10,16.0,0,256,6,1,20900000.0,2
5555,3,95,1,0,16,9,8.0,2,500,3,1,8000000.0,2
5556,1,39,1,0,14,10,8.0,2,256,3,1,6500000.0,2
5557,2,85,1,0,16,0,16.0,1,512,6,1,22000000.0,0
5558,4,17,1,1,12,9,8.0,2,128,1,1,2700000.0,2
5559,2,96,1,1,14,8,8.0,2,250,6,1,1700000.0,2
5560,4,60,1,3,14,9,8.0,2,256,1,1,5000000.0,2
5561,1,42,1,0,16,10,16.0,2,500,2,1,3500000.0,2
5562,7,33,1,1,14,10,4.0,2,256,6,1,6800000.0,2
5563,3,36,1,1,14,10,16.0,2,512,1,1,9200000.0,2
5564,7,33,1,3,16,8,8.0,2,512,6,1,6200000.0,2
5565,3,36,1,1,12,9,8.0,2,256,2,1,4200000.0,2
5566,0,50,1,9,16,9,8.0,1,512,3,1,15490000.0,2
5567,3,95,1,3,14,9,4.0,2,250,3,1,5790000.0,2
5568,1,47,1,3,16,11,16.0,0,512,1,1,19500000.0,2
5569,8,8,1,3,16,18,8.0,0,512,6,1,12200000.0,0
5570,1,42,1,9,14,9,8.0,2,256,1,1,15000000.0,2
5571,8,25,1,3,16,9,16.0,1,512,6,1,13900000.0,2
5572,2,94,1,3,16,9,8.0,1,512,6,1,7700000.0,2
5573,3,36,1,1,14,10,8.0,2,256,3,1,5400000.0,2
5574,3,36,1,1,14,9,8.0,2,256,1,1,6200000.0,2
5575,3,57,1,3,16,10,32.0,1,512,1,1,32900000.0,2
5576,4,17,1,1,14,9,4.0,2,500,3,1,2550000.0,2
5577,2,94,1,0,18,9,4.0,0,512,6,1,5500000.0,2
5578,3,97,1,0,12,9,16.0,2,256,6,1,6500000.0,2
5579,7,88,1,0,14,10,16.0,2,512,1,1,16800000.0,2
5580,4,60,1,3,14,10,16.0,2,512,1,1,10500000.0,2
5581,2,85,1,9,16,17,16.0,0,512,3,1,9900000.0,0
5582,3,97,1,1,14,10,8.0,2,256,1,1,4600000.0,2
5583,4,51,1,3,16,8,4.0,2,128,3,1,2500000.0,2
5584,1,39,1,0,12,9,8.0,2,128,3,1,5900000.0,2
5585,0,3,1,0,16,9,8.0,2,500,3,1,2500000.0,2
5586,2,94,1,3,16,9,8.0,2,512,6,1,12000000.0,2
5587,3,36,1,0,14,9,4.0,2,128,1,1,1600000.0,2
5588,9,78,1,1,12,9,4.0,2,128,2,1,4700000.0,2
5589,4,51,1,5,16,8,4.0,2,256,1,1,3200000.0,2
5590,3,57,0,9,16,11,32.0,1,1000,3,1,81990000.0,2
5591,9,79,1,3,12,10,8.0,2,256,1,1,7999999.0,2
5592,3,57,1,3,16,10,16.0,1,512,3,1,9300000.0,2
5593,7,88,1,0,14,9,16.0,2,512,2,1,5300000.0,2
5594,7,33,1,9,12,12,4.0,2,256,6,1,3500000.0,2
5595,3,36,1,3,14,9,8.0,2,256,1,1,5900000.0,2
5596,1,46,1,0,14,2,8.0,2,512,3,1,26500000.0,1
5597,1,39,1,0,12,9,4.0,2,256,3,1,2900000.0,2
5598,4,14,1,0,16,6,4.0,2,250,1,1,1200000.0,2
5599,4,51,1,0,16,10,8.0,1,512,6,1,9900000.0,2
5600,7,88,1,1,14,10,16.0,2,256,1,1,16500000.0,2
5601,14,66,1,0,14,9,4.0,2,500,2,1,900000.0,2
5602,7,33,1,5,14,10,8.0,2,512,1,1,10500000.0,2
5603,4,55,1,0,16,9,8.0,2,256,1,1,6500000.0,2
5604,3,24,1,3,16,10,8.0,1,512,1,1,13500000.0,2
5605,2,96,1,5,16,9,8.0,2,512,3,1,8500000.0,2
5606,12,30,1,0,14,10,16.0,2,512,3,1,17500000.0,2
5607,4,51,1,0,16,0,4.0,2,128,3,1,1250000.0,0
5608,1,47,1,0,14,9,8.0,2,256,3,1,12500000.0,2
5609,7,88,1,3,14,10,8.0,2,512,6,1,13990000.0,2
5610,4,17,1,0,14,8,4.0,2,500,3,1,3300000.0,2
5611,3,57,1,1,16,10,16.0,1,512,1,1,15000000.0,2
5612,2,21,1,0,14,9,6.0,1,128,7,1,1650000.0,2
5613,3,97,1,0,14,10,16.0,2,256,3,1,10990000.0,2
5614,4,55,1,0,14,8,8.0,2,128,1,1,5000000.0,2
5615,2,35,2,0,16,9,8.0,1,256,3,1,3500000.0,2
5616,4,55,1,3,14,9,8.0,2,256,6,1,7900000.0,2
5617,13,16,1,0,16,9,4.0,1,500,3,1,800000.0,2
5618,9,70,1,0,12,9,8.0,2,256,3,1,9500000.0,2
5619,12,62,1,0,12,8,2.0,2,512,0,1,700000.0,2
5620,4,14,1,1,14,6,8.0,2,256,3,1,1000000.0,2
5621,7,88,1,0,16,8,4.0,1,256,3,1,400000.0,2
5622,3,36,1,3,14,10,16.0,1,256,1,1,7500000.0,2
5623,2,96,1,0,16,9,8.0,1,500,3,1,6000000.0,2
5624,3,36,1,3,14,10,8.0,2,256,1,1,7900000.0,2
5625,3,36,1,0,14,9,8.0,2,128,1,1,3000000.0,2
5626,4,17,1,0,16,10,16.0,1,512,3,1,14500000.0,2
5627,9,75,0,0,16,9,16.0,1,512,1,1,29900000.0,2
5628,4,60,1,5,14,9,16.0,2,512,1,1,7900000.0,2
5629,4,55,1,1,14,9,8.0,2,256,1,1,6200000.0,2
5630,3,36,1,0,12,9,8.0,2,128,1,1,3500000.0,2
5631,3,36,1,0,14,10,16.0,2,512,3,1,6000000.0,2
5632,1,47,1,3,16,11,16.0,1,512,1,1,16500000.0,2
5633,3,57,1,1,18,10,32.0,1,1000,1,1,13000000.0,2
5634,4,17,0,3,14,9,8.0,2,256,1,1,6800000.0,2
5635,1,47,1,1,14,9,16.0,2,256,1,1,9200000.0,2
5636,3,36,1,3,14,9,4.0,2,128,1,1,2400000.0,2
5637,1,39,2,0,14,10,8.0,2,128,3,1,4000000.0,2
5638,5,15,1,0,14,9,8.0,2,512,3,1,6500000.0,2
5639,3,57,1,1,16,14,32.0,1,1500,1,1,28500000.0,2
5640,3,36,0,3,16,10,16.0,2,512,1,1,12900000.0,2
5641,3,36,1,1,14,9,16.0,2,512,1,1,12700000.0,2
5642,3,95,1,0,14,9,8.0,1,256,3,1,3000000.0,2
5643,3,36,1,0,14,9,8.0,2,128,3,1,390000.0,2
5644,3,36,1,1,14,9,8.0,2,256,1,1,13000000.0,2
5645,5,15,1,3,12,9,8.0,2,128,2,1,1000000.0,2
5646,4,17,1,0,16,10,16.0,1,512,3,1,14000000.0,2
5647,3,36,1,0,14,10,8.0,0,480,3,1,3500000.0,2
5648,9,77,1,3,14,9,8.0,2,256,6,1,4500000.0,2
5649,7,88,0,3,16,9,16.0,1,512,1,1,22990000.0,2
5650,1,42,1,3,16,10,8.0,2,128,1,1,4800000.0,2
5651,8,25,1,1,16,10,8.0,1,512,6,1,15450000.0,2
5652,8,25,2,0,16,10,8.0,2,512,6,1,9200000.0,2
5653,3,36,1,0,12,9,8.0,2,128,1,1,3200000.0,2
5654,4,17,1,3,16,10,8.0,2,512,3,1,9800000.0,2
5655,4,13,1,5,16,9,8.0,2,500,1,1,6500000.0,2
5656,1,39,1,1,14,9,8.0,2,128,1,1,6500000.0,2
5657,0,50,1,1,16,9,16.0,1,512,6,1,12950000.0,2
5658,3,34,1,1,16,9,8.0,2,256,6,1,4900000.0,2
5659,14,66,1,0,14,9,8.0,2,128,3,1,3700000.0,2
5660,3,36,1,3,14,9,8.0,2,256,1,1,4300000.0,2
5661,3,36,1,3,14,10,16.0,2,512,1,1,14980000.0,2
5662,0,3,1,0,14,8,4.0,2,500,3,1,1800000.0,2
5663,3,95,1,0,14,8,8.0,2,250,3,1,1000000.0,2
5664,1,43,1,1,14,1,8.0,2,256,3,1,13900000.0,1
5665,2,90,1,3,14,9,8.0,1,750,7,1,7200000.0,2
5666,1,40,1,0,14,1,16.0,2,256,1,1,20000000.0,1
5667,14,66,1,3,14,9,8.0,2,512,2,1,6800000.0,2
5668,0,50,1,1,16,9,16.0,1,256,3,1,7300000.0,2
5669,3,34,1,1,14,9,8.0,2,750,5,1,5199999.0,2
5670,9,73,1,3,14,9,8.0,2,256,6,1,7000000.0,2
5671,4,17,1,0,12,9,8.0,2,256,3,1,4800000.0,2
5672,8,25,1,0,16,10,8.0,1,512,3,1,12500000.0,2
5673,3,34,1,0,14,9,4.0,2,128,3,1,2500000.0,2
5674,3,57,1,3,18,10,16.0,1,512,1,1,28900000.0,2
5675,3,34,0,1,14,10,16.0,2,512,1,1,14000000.0,2
5676,3,24,1,0,16,17,16.0,1,512,6,1,14800000.0,0
5677,3,57,1,3,16,10,16.0,1,512,3,1,12499000.0,2
5678,1,42,1,0,14,10,16.0,2,256,3,1,5000000.0,2
5679,7,88,2,9,14,9,16.0,2,512,3,1,17000000.0,2
5680,3,36,1,1,14,9,4.0,2,128,1,1,2500000.0,2
5681,1,42,1,0,14,8,4.0,2,128,3,1,3000000.0,2
5682,7,33,1,0,14,8,4.0,2,128,3,1,4400000.0,2
5683,4,17,1,1,14,10,16.0,2,1000,3,1,23000000.0,2
5684,0,3,1,0,16,8,4.0,2,500,6,1,1200000.0,2
5685,3,95,1,3,16,9,4.0,1,256,6,1,10999999.0,2
5686,2,94,1,1,14,0,4.0,2,256,3,1,4600000.0,0
5687,1,39,1,0,14,9,8.0,2,128,3,1,6500000.0,2
5688,5,15,1,0,14,10,16.0,2,512,2,1,4500000.0,2
5689,7,88,1,0,14,9,4.0,0,256,8,1,2290000.0,2
5690,4,60,1,3,14,9,8.0,2,256,1,1,7999999.0,2
5691,2,94,1,0,16,5,4.0,2,750,3,1,4100000.0,2
5692,5,15,1,3,16,9,8.0,2,512,7,1,7500000.0,2
5693,3,36,1,0,16,9,4.0,1,128,3,1,1800000.0,2
5694,3,95,1,3,14,9,8.0,2,256,3,1,7800000.0,2
5695,0,50,1,3,16,9,16.0,1,512,6,1,14500000.0,2
5696,1,40,1,0,14,1,8.0,2,256,0,1,15300000.0,1
5697,1,39,1,0,14,9,4.0,0,120,1,1,3200000.0,2
5698,2,0,1,0,16,9,6.0,2,1000,2,1,1250000.0,2
5699,3,97,1,3,16,10,16.0,1,256,1,1,12500000.0,2
5700,4,60,1,0,14,9,8.0,2,700,3,1,200000.0,2
5701,3,57,1,1,16,10,32.0,2,512,3,1,12000000.0,2
5702,4,55,1,1,16,8,8.0,2,256,6,1,6500000.0,2
5703,1,40,1,3,14,1,16.0,2,512,2,1,19000000.0,1
5704,3,36,1,0,12,10,8.0,2,256,3,1,6990000.0,2
5705,3,24,1,0,16,10,16.0,1,1000,3,1,11000000.0,2
5706,4,14,1,0,14,8,4.0,2,256,3,1,1500000.0,2
5707,4,17,1,3,14,9,8.0,2,256,1,1,5900000.0,2
5708,1,47,1,0,16,10,16.0,0,512,3,1,17888000.0,2
5709,7,88,1,1,12,9,8.0,2,256,1,1,1650000.0,2
5710,1,38,1,0,14,9,8.0,2,256,1,1,6200000.0,2
5711,3,95,1,3,14,9,8.0,2,256,3,1,9555555.0,2
5712,7,88,1,0,14,9,4.0,2,120,2,1,1100000.0,2
5713,2,63,1,0,16,10,16.0,1,250,6,1,4300000.0,2
5714,9,78,0,0,14,9,4.0,2,128,2,1,4999000.0,2
